input_data,target_data
ত/ো/ম/া/র/ /ভ/ো/দ/া/য়,তোমার ভোদায়
*ো*ার ভোদ*য়,তোমার ভোদায়
তোমার মা*়ের,তোমার মায়ের
ত-ো-ম-া-র- -ম-া-য-়-ে-র,তোমার মায়ের
ত/ো/ম/া/র/ /ম/া/য/়/ে/র,তোমার মায়ের
ত*মার মায়ের,তোমার মায়ের
তো*ার মায়ের,তোমার মায়ের
ত-ো-ম-া-র- -ম-া-য়-ে-র,তোমার মায়ের
ত/ো/ম/া/র/ /ম/া/য়/ে/র,তোমার মায়ের
ত*মার*মায়ের,তোমার মায়ের
তোমার*মাল,তোমার মাল
ত-ো-ম-া-র- -ম-া-ল,তোমার মাল
ত/ো/ম/া/র/ /ম/া/ল,তোমার মাল
তোম** মাল,তোমার মাল
তোমার রুহ*নি,তোমার রুহানি
ত-ো-ম-া-র- -র-ু-হ-া-ন-ি,তোমার রুহানি
ত/ো/ম/া/র/ /র/ু/হ/া/ন/ি,তোমার রুহানি
ত***র*রুহানি,তোমার রুহানি
তোমার ল*ঙ্গ,তোমার লিঙ্গ
ত-ো-ম-া-র- -ল-ি-ঙ-্-গ,তোমার লিঙ্গ
ত/ো/ম/া/র/ /ল/ি/ঙ/্/গ,তোমার লিঙ্গ
তোমা* লিঙ্গ,তোমার লিঙ্গ
ত*মার হেডা,তোমার হেডা
ত-ো-ম-া-র- -হ-ে-ড-া,তোমার হেডা
ত/ো/ম/া/র/ /হ/ে/ড/া,তোমার হেডা
*োম*র*হ**া,তোমার হেডা
তোমা* হোগা,তোমার হোগা
ত-ো-ম-া-র- -হ-ো-গ-া,তোমার হোগা
ত/ো/ম/া/র/ /হ/ো/গ/া,তোমার হোগা
ত*মার হোগ*,তোমার হোগা
তোমার হ*গায়,তোমার হোগায়
ত-ো-ম-া-র- -হ-ো-গ-া-য়,তোমার হোগায়
ত/ো/ম/া/র/ /হ/ো/গ/া/য়,তোমার হোগায়
ত*মার**োগায়,তোমার হোগায়
তোমা*ে ডেটল,তোমারে ডেটল
ত-ো-ম-া-র-ে- -ড-ে-ট-ল,তোমারে ডেটল
ত/ো/ম/া/র/ে/ /ড/ে/ট/ল,তোমারে ডেটল
তোম*রে ডেটল,তোমারে ডেটল
তো* আম্মার,তোর আম্মার
ত-ো-র- -আ-ম-্-ম-া-র,তোর আম্মার
ত/ো/র/ /আ/ম/্/ম/া/র,তোর আম্মার
তোর আম*মার,তোর আম্মার
তো* আম্মি,তোর আম্মি
ত-ো-র- -আ-ম-্-ম-ি,তোর আম্মি
ত/ো/র/ /আ/ম/্/ম/ি,তোর আম্মি
তোর আম্**,তোর আম্মি
তোর আম্মি*ে,তোর আম্মিকে
ত-ো-র- -আ-ম-্-ম-ি-ক-ে,তোর আম্মিকে
ত/ো/র/ /আ/ম/্/ম/ি/ক/ে,তোর আম্মিকে
তোর*আম্মিকে,তোর আম্মিকে
তোর আ*্মির,তোর আম্মির
ত-ো-র- -আ-ম-্-ম-ি-র,তোর আম্মির
ত/ো/র/ /আ/ম/্/ম/ি/র,তোর আম্মির
**র*আম্মি*,তোর আম্মির
তোর আল*লা,তোর আল্লা
ত-ো-র- -আ-ল-্-ল-া,তোর আল্লা
ত/ো/র/ /আ/ল/্/ল/া,তোর আল্লা
ত*র আল্লা,তোর আল্লা
তো* কপালে,তোর কপালে
ত-ো-র- -ক-প-া-ল-ে,তোর কপালে
ত/ো/র/ /ক/প/া/ল/ে,তোর কপালে
*োর **াল*,তোর কপালে
তোর ক*লা,তোর কালা
ত-ো-র- -ক-া-ল-া,তোর কালা
ত/ো/র/ /ক/া/ল/া,তোর কালা
তো* কালা,তোর কালা
তোর দি*ি,তোর দিদি
ত-ো-র- -দ-ি-দ-ি,তোর দিদি
ত/ো/র/ /দ/ি/দ/ি,তোর দিদি
ত*র *ি**,তোর দিদি
তো* *বীর,তোর *বীর
ত-ো-র- -*-ব-ী-র,তোর *বীর
ত/ো/র/ /*/ব/ী/র,তোর *বীর
ত*র**বীর,তোর *বীর
ত*র নানি,তোর নানি
ত-ো-র- -ন-া-ন-ি,তোর নানি
ত/ো/র/ /ন/া/ন/ি,তোর নানি
তো* না*ি,তোর নানি
তোর নান*র,তোর নানির
ত-ো-র- -ন-া-ন-ি-র,তোর নানির
ত/ো/র/ /ন/া/ন/ি/র,তোর নানির
ত*র নানির,তোর নানির
তোর ন*নী,তোর নানী
ত-ো-র- -ন-া-ন-ী,তোর নানী
ত/ো/র/ /ন/া/ন/ী,তোর নানী
তো***া*ী,তোর নানী
তো* নানীর,তোর নানীর
ত-ো-র- -ন-া-ন-ী-র,তোর নানীর
ত/ো/র/ /ন/া/ন/ী/র,তোর নানীর
তোর **নীর,তোর নানীর
তোর পা*াই,তোর পাছাই
ত-ো-র- -প-া-ছ-া-ই,তোর পাছাই
ত/ো/র/ /প/া/ছ/া/ই,তোর পাছাই
তো* পাছ*ই,তোর পাছাই
তোর *াছায়,তোর পাছায়
ত-ো-র- -প-া-ছ-া-য়,তোর পাছায়
ত/ো/র/ /প/া/ছ/া/য়,তোর পাছায়
তোর *াছ*য়,তোর পাছায়
তোর পু*কিতে,তোর পুটকিতে
ত-ো-র- -প-ু-ট-ক-ি-ত-ে,তোর পুটকিতে
ত/ো/র/ /প/ু/ট/ক/ি/ত/ে,তোর পুটকিতে
তো* পু*কিতে,তোর পুটকিতে
তোর *োঁদে,তোর পোঁদে
ত-ো-র- -প-ো-ঁ-দ-ে,তোর পোঁদে
ত/ো/র/ /প/ো/ঁ/দ/ে,তোর পোঁদে
তোর পো*দে,তোর পোঁদে
ত*র পোদে,তোর পোদে
ত-ো-র- -প-ো-দ-ে,তোর পোদে
ত/ো/র/ /প/ো/দ/ে,তোর পোদে
তোর*প***,তোর পোদে
তো* বউকে,তোর বউকে
ত-ো-র- -ব-উ-ক-ে,তোর বউকে
ত/ো/র/ /ব/উ/ক/ে,তোর বউকে
ত** বউকে,তোর বউকে
তো* বউয়ের,তোর বউয়ের
ত-ো-র- -ব-উ-য়-ে-র,তোর বউয়ের
ত/ো/র/ /ব/উ/য়/ে/র,তোর বউয়ের
ত** ব*য়ে*,তোর বউয়ের
তো* বউরে,তোর বউরে
ত-ো-র- -ব-উ-র-ে,তোর বউরে
ত/ো/র/ /ব/উ/র/ে,তোর বউরে
তো* বউরে,তোর বউরে
তোর বাংল*দেশের,তোর বাংলাদেশের
ত-ো-র- -ব-া-ং-ল-া-দ-ে-শ-ে-র,তোর বাংলাদেশের
ত/ো/র/ /ব/া/ং/ল/া/দ/ে/শ/ে/র,তোর বাংলাদেশের
তোর ব*ংলাদে**র,তোর বাংলাদেশের
তো* বাপকে,তোর বাপকে
ত-ো-র- -ব-া-প-ক-ে,তোর বাপকে
ত/ো/র/ /ব/া/প/ক/ে,তোর বাপকে
ত*র বাপকে,তোর বাপকে
তোর *াপরে,তোর বাপরে
ত-ো-র- -ব-া-প-র-ে,তোর বাপরে
ত/ো/র/ /ব/া/প/র/ে,তোর বাপরে
তো**বাপরে,তোর বাপরে
তোর বা*ে,তোর বাপে
ত-ো-র- -ব-া-প-ে,তোর বাপে
ত/ো/র/ /ব/া/প/ে,তোর বাপে
ত*র *াপে,তোর বাপে
ত*র বাপের,তোর বাপের
ত-ো-র- -ব-া-প-ে-র,তোর বাপের
ত/ো/র/ /ব/া/প/ে/র,তোর বাপের
*ো**বা*ের,তোর বাপের
তোর বাব*কে,তোর বাবাকে
ত-ো-র- -ব-া-ব-া-ক-ে,তোর বাবাকে
ত/ো/র/ /ব/া/ব/া/ক/ে,তোর বাবাকে
তো**বাবা*ে,তোর বাবাকে
তোর*বাবার,তোর বাবার
ত-ো-র- -ব-া-ব-া-র,তোর বাবার
ত/ো/র/ /ব/া/ব/া/র,তোর বাবার
তোর*বাবার,তোর বাবার
তো* বালের,তোর বালের
ত-ো-র- -ব-া-ল-ে-র,তোর বালের
ত/ো/র/ /ব/া/ল/ে/র,তোর বালের
তো**বাল*র,তোর বালের
তো* বিচি,তোর বিচি
ত-ো-র- -ব-ি-চ-ি,তোর বিচি
ত/ো/র/ /ব/ি/চ/ি,তোর বিচি
তো**বিচি,তোর বিচি
তোর*মাকে,তোর মাকে
ত-ো-র- -ম-া-ক-ে,তোর মাকে
ত/ো/র/ /ম/া/ক/ে,তোর মাকে
ত*র ম*কে,তোর মাকে
তোর *াকেও,তোর মাকেও
ত-ো-র- -ম-া-ক-ে-ও,তোর মাকেও
ত/ো/র/ /ম/া/ক/ে/ও,তোর মাকেও
তোর*ম*ক**,তোর মাকেও
তোর*মায়ের,তোর মায়ের
ত-ো-র- -ম-া-য-়-ে-র,তোর মায়ের
ত/ো/র/ /ম/া/য/়/ে/র,তোর মায়ের
তো* ম*য়*র,তোর মায়ের
ত*র মায়রে,তোর মায়রে
ত-ো-র- -ম-া-য়-র-ে,তোর মায়রে
ত/ো/র/ /ম/া/য়/র/ে,তোর মায়রে
*ো* মায়রে,তোর মায়রে
তোর *ায়ের,তোর মায়ের
ত-ো-র- -ম-া-য়-ে-র,তোর মায়ের
ত/ো/র/ /ম/া/য়/ে/র,তোর মায়ের
তো* মায়ের,তোর মায়ের
তোর *ার,তোর মার
ত-ো-র- -ম-া-র,তোর মার
ত/ো/র/ /ম/া/র,তোর মার
তোর*ম*র,তোর মার
তোর*মারে,তোর মারে
ত-ো-র- -ম-া-র-ে,তোর মারে
ত/ো/র/ /ম/া/র/ে,তোর মারে
তোর *ার*,তোর মারে
তোর ম*ল,তোর মাল
ত-ো-র- -ম-া-ল,তোর মাল
ত/ো/র/ /ম/া/ল,তোর মাল
ত*র ম**,তোর মাল
তো* মেয়েকে,তোর মেয়েকে
ত-ো-র- -ম-ে-য়-ে-ক-ে,তোর মেয়েকে
ত/ো/র/ /ম/ে/য়/ে/ক/ে,তোর মেয়েকে
ত*র ম**েকে,তোর মেয়েকে
তোর *ুহানি,তোর রুহানি
ত-ো-র- -র-ু-হ-া-ন-ি,তোর রুহানি
ত/ো/র/ /র/ু/হ/া/ন/ি,তোর রুহানি
তোর রুহা*ি,তোর রুহানি
ত*র হেডা,তোর হেডা
ত-ো-র- -হ-ে-ড-া,তোর হেডা
ত/ো/র/ /হ/ে/ড/া,তোর হেডা
ত*র হেডা,তোর হেডা
ত*র হোগায়,তোর হোগায়
ত-ো-র- -হ-ো-গ-া-য়,তোর হোগায়
ত/ো/র/ /হ/ো/গ/া/য়,তোর হোগায়
তোর**োগায়,তোর হোগায়
তো* হোল,তোর হোল
ত-ো-র- -হ-ো-ল,তোর হোল
ত/ো/র/ /হ/ো/ল,তোর হোল
তো**হোল,তোর হোল
ত*রা ইহুদি,তোরা ইহুদি
ত-ো-র-া- -ই-হ-ু-দ-ি,তোরা ইহুদি
ত/ো/র/া/ /ই/হ/ু/দ/ি,তোরা ইহুদি
*ো** ইহুদি,তোরা ইহুদি
তোরা ইহুদিদ*র,তোরা ইহুদিদের
ত-ো-র-া- -ই-হ-ু-দ-ি-দ-ে-র,তোরা ইহুদিদের
ত/ো/র/া/ /ই/হ/ু/দ/ি/দ/ে/র,তোরা ইহুদিদের
তো** ইহুদিদের,তোরা ইহুদিদের
তোরা *রুর,তোরা গরুর
ত-ো-র-া- -গ-র-ু-র,তোরা গরুর
ত/ো/র/া/ /গ/র/ু/র,তোরা গরুর
তোর* **ুর,তোরা গরুর
তোলা*বাজ,তোলা বাজ
ত-ো-ল-া- -ব-া-জ,তোলা বাজ
ত/ো/ল/া/ /ব/া/জ,তোলা বাজ
ত*লা বাজ,তোলা বাজ
তোলাবা* ভাইপো,তোলাবাজ ভাইপো
ত-ো-ল-া-ব-া-জ- -ভ-া-ই-প-ো,তোলাবাজ ভাইপো
ত/ো/ল/া/ব/া/জ/ /ভ/া/ই/প/ো,তোলাবাজ ভাইপো
তোলা*াজ *াইপো,তোলাবাজ ভাইপো
ত্যা*াবাজ মুমিন,ত্যানাবাজ মুমিন
ত-্-য-া-ন-া-ব-া-জ- -ম-ু-ম-ি-ন,ত্যানাবাজ মুমিন
ত/্/য/া/ন/া/ব/া/জ/ /ম/ু/ম/ি/ন,ত্যানাবাজ মুমিন
*্যা*াব*জ মুম*ন,ত্যানাবাজ মুমিন
থান্ডা*করো,থান্ডা করো
থ-া-ন-্-ড-া- -ক-র-ো,থান্ডা করো
থ/া/ন/্/ড/া/ /ক/র/ো,থান্ডা করো
থা**ডা কর*,থান্ডা করো
থাপ্পড়*মেরে,থাপ্পড় মেরে
থ-া-প-্-প-ড়- -ম-ে-র-ে,থাপ্পড় মেরে
থ/া/প/্/প/ড়/ /ম/ে/র/ে,থাপ্পড় মেরে
থাপ্প* মে*ে,থাপ্পড় মেরে
থালা *াজাও,থালা বাজাও
থ-া-ল-া- -ব-া-জ-া-ও,থালা বাজাও
থ/া/ল/া/ /ব/া/জ/া/ও,থালা বাজাও
থ*ল**ব*জাও,থালা বাজাও
থালা *াটি,থালা বাটি
থ-া-ল-া- -ব-া-ট-ি,থালা বাটি
থ/া/ল/া/ /ব/া/ট/ি,থালা বাটি
থ*লা বাটি,থালা বাটি
থালি*বাজাও,থালি বাজাও
থ-া-ল-ি- -ব-া-জ-া-ও,থালি বাজাও
থ/া/ল/ি/ /ব/া/জ/া/ও,থালি বাজাও
**ল* বা*াও,থালি বাজাও
দাঁত গু*ো,দাঁত গুলো
দ-া-ঁ-ত- -গ-ু-ল-ো,দাঁত গুলো
দ/া/ঁ/ত/ /গ/ু/ল/ো,দাঁত গুলো
দাঁত গ*লো,দাঁত গুলো
দাঁ* বের,দাঁত বের
দ-া-ঁ-ত- -ব-ে-র,দাঁত বের
দ/া/ঁ/ত/ /ব/ে/র,দাঁত বের
*া*ত বের,দাঁত বের
দাঁত মা*ুন,দাঁত মাজুন
দ-া-ঁ-ত- -ম-া-জ-ু-ন,দাঁত মাজুন
দ/া/ঁ/ত/ /ম/া/জ/ু/ন,দাঁত মাজুন
দাঁ****জুন,দাঁত মাজুন
দাঁত*হলুদ,দাঁত হলুদ
দ-া-ঁ-ত- -হ-ল-ু-দ,দাঁত হলুদ
দ/া/ঁ/ত/ /হ/ল/ু/দ,দাঁত হলুদ
*া***হলুদ,দাঁত হলুদ
দাঁত* মাখো,দাঁতে মাখো
